time,load_average_1min,load_average_5min,load_average_15min,total_tasks,running_tasks,sleeping_tasks,stopped_tasks,zombie_tasks,cpu_user,cpu_system,cpu_nice,cpu_idle,cpu_wait,cpu_hi,cpu_si,cpu_st,memory_total,memory_free,memory_used,memory_buff,vm_total,vm_free,vm_used,memory_available
19:01:06,0.53,1.79,2.27,18,3,15,0,0,61.1,38.9,0.0,0.0,0.0,0.0,0.0,0.0,7957.8,4903.9,1157.5,1896.4,947.2,947.2,0.0,6501.4
19:01:07,0.53,1.79,2.27,19,1,18,0,0,51.6,32.3,0.0,12.9,0.0,0.0,3.2,0.0,7957.8,4845.8,1215.5,1896.4,947.2,947.2,0.0,6443.5
19:01:08,0.53,1.79,2.27,19,1,18,0,0,5.9,0.0,0.0,94.1,0.0,0.0,0.0,0.0,7957.8,4807.8,1253.6,1896.4,947.2,947.2,0.0,6405.5
19:01:09,0.53,1.79,2.27,19,1,18,0,0,10.0,3.3,0.0,86.7,0.0,0.0,0.0,0.0,7957.8,4807.6,1253.8,1896.4,947.2,947.2,0.0,6405.2
19:01:11,0.49,1.76,2.26,19,1,18,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,7957.8,4807.6,1253.8,1896.4,947.2,947.2,0.0,6405.2
19:01:12,0.49,1.76,2.26,19,1,18,0,0,6.5,6.5,0.0,87.1,0.0,0.0,0.0,0.0,7957.8,4815.7,1245.6,1896.4,947.2,947.2,0.0,6413.4
19:01:13,0.49,1.76,2.26,19,1,18,0,0,4.8,2.4,0.0,92.9,0.0,0.0,0.0,0.0,7957.8,4816.2,1245.1,1896.4,947.2,947.2,0.0,6413.9
19:01:14,0.49,1.76,2.26,19,1,18,0,0,0.0,12.5,0.0,62.5,3.1,0.0,21.9,0.0,7957.8,4815.9,1245.4,1896.4,947.2,947.2,0.0,6414.0
19:01:15,0.45,1.73,2.25,19,1,18,0,0,3.3,3.3,0.0,93.3,0.0,0.0,0.0,0.0,7957.8,4815.9,1245.4,1896.4,947.2,947.2,0.0,6414.0
19:01:17,0.45,1.73,2.25,19,1,18,0,0,3.3,3.3,0.0,93.3,0.0,0.0,0.0,0.0,7957.8,4815.7,1245.6,1896.4,947.2,947.2,0.0,6413.8
19:01:18,0.45,1.73,2.25,19,1,18,0,0,9.7,0.0,0.0,90.3,0.0,0.0,0.0,0.0,7957.8,4815.2,1246.1,1896.4,947.2,947.2,0.0,6413.2
19:01:19,0.45,1.73,2.25,19,1,18,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,7957.8,4815.2,1246.1,1896.4,947.2,947.2,0.0,6413.3
19:01:20,0.41,1.71,2.23,19,1,18,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,7957.8,4815.5,1245.9,1896.4,947.2,947.2,0.0,6413.5
19:01:21,0.41,1.71,2.23,19,1,18,0,0,3.4,0.0,0.0,96.6,0.0,0.0,0.0,0.0,7957.8,4815.2,1246.1,1896.4,947.2,947.2,0.0,6413.3
19:01:23,0.41,1.71,2.23,19,1,18,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,7957.8,4815.4,1245.9,1896.4,947.2,947.2,0.0,6413.5
19:01:24,0.41,1.71,2.23,19,1,18,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,7957.8,4815.2,1246.1,1896.4,947.2,947.2,0.0,6413.3
19:01:25,0.41,1.71,2.23,19,1,18,0,0,6.1,6.1,0.0,87.9,0.0,0.0,0.0,0.0,7957.8,4815.2,1246.1,1896.4,947.2,947.2,0.0,6413.3
19:01:26,0.38,1.68,2.22,19,1,18,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,7957.8,4815.4,1245.9,1896.4,947.2,947.2,0.0,6413.5
19:01:27,0.38,1.68,2.22,19,1,18,0,0,6.2,0.0,0.0,93.8,0.0,0.0,0.0,0.0,7957.8,4815.4,1245.9,1896.4,947.2,947.2,0.0,6413.5
19:01:29,0.38,1.68,2.22,19,1,18,0,0,3.2,0.0,0.0,96.8,0.0,0.0,0.0,0.0,7957.8,4814.9,1246.4,1896.4,947.2,947.2,0.0,6413.0
19:01:30,0.38,1.68,2.22,19,1,18,0,0,0.0,3.3,0.0,96.7,0.0,0.0,0.0,0.0,7957.8,4815.4,1245.9,1896.5,947.2,947.2,0.0,6413.5
19:01:31,0.35,1.65,2.21,19,1,18,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,7957.8,4815.2,1246.1,1896.5,947.2,947.2,0.0,6413.3
19:01:32,0.35,1.65,2.21,19,1,18,0,0,6.5,3.2,0.0,90.3,0.0,0.0,0.0,0.0,7957.8,4815.2,1246.0,1896.5,947.2,947.2,0.0,6413.3
19:01:33,0.35,1.65,2.21,19,1,18,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,7957.8,4815.5,1245.8,1896.5,947.2,947.2,0.0,6413.6
19:01:35,0.35,1.65,2.21,19,1,18,0,0,3.3,0.0,0.0,96.7,0.0,0.0,0.0,0.0,7957.8,4815.5,1245.8,1896.5,947.2,947.2,0.0,6413.6
19:01:36,0.32,1.62,2.20,19,1,18,0,0,3.4,0.0,0.0,96.6,0.0,0.0,0.0,0.0,7957.8,4815.5,1245.8,1896.5,947.2,947.2,0.0,6413.6
19:01:37,0.32,1.62,2.20,19,1,18,0,0,6.5,3.2,0.0,90.3,0.0,0.0,0.0,0.0,7957.8,4815.2,1246.0,1896.5,947.2,947.2,0.0,6413.3
19:01:38,0.32,1.62,2.20,19,1,18,0,0,6.5,0.0,0.0,93.5,0.0,0.0,0.0,0.0,7957.8,4815.2,1246.0,1896.5,947.2,947.2,0.0,6413.3
19:01:39,0.32,1.62,2.20,19,1,18,0,0,3.3,0.0,0.0,96.7,0.0,0.0,0.0,0.0,7957.8,4815.2,1246.0,1896.5,947.2,947.2,0.0,6413.3
19:01:41,0.30,1.59,2.19,19,1,18,0,0,3.6,3.6,0.0,92.9,0.0,0.0,0.0,0.0,7957.8,4815.2,1246.0,1896.5,947.2,947.2,0.0,6413.3
19:01:42,0.30,1.59,2.19,19,1,18,0,0,42.9,28.6,0.0,28.6,0.0,0.0,0.0,0.0,7957.8,4805.1,1256.1,1896.5,947.2,947.2,0.0,6403.3
19:01:43,0.30,1.59,2.19,19,1,18,0,0,37.0,48.1,0.0,11.1,0.0,0.0,3.7,0.0,7957.8,4749.1,1309.0,1899.7,947.2,947.2,0.0,6350.3
19:01:44,0.30,1.59,2.19,19,1,18,0,0,51.9,37.0,0.0,7.4,0.0,0.0,3.7,0.0,7957.8,4695.4,1351.8,1910.5,947.2,947.2,0.0,6307.4
19:01:45,0.59,1.63,2.20,19,1,18,0,0,46.7,43.3,0.0,6.7,0.0,0.0,3.3,0.0,7957.8,4643.7,1389.2,1924.8,947.2,947.2,0.0,6269.7
19:01:46,0.59,1.63,2.20,19,1,18,0,0,50.0,36.7,0.0,10.0,0.0,0.0,3.3,0.0,7957.8,4590.7,1427.4,1939.6,947.2,947.2,0.0,6231.3
19:01:48,0.59,1.63,2.20,19,1,18,0,0,32.1,42.9,0.0,14.3,0.0,0.0,10.7,0.0,7957.8,4553.1,1449.6,1955.0,947.2,947.2,0.0,6208.7
19:01:49,0.59,1.63,2.20,19,1,18,0,0,50.0,41.7,0.0,8.3,0.0,0.0,0.0,0.0,7957.8,4487.1,1504.5,1966.2,947.2,947.2,0.0,6153.6
19:01:50,0.59,1.63,2.20,19,1,18,0,0,40.7,48.1,0.0,7.4,0.0,0.0,3.7,0.0,7957.8,4467.8,1507.6,1982.4,947.2,947.2,0.0,6150.0
19:01:51,0.79,1.66,2.20,19,1,18,0,0,34.6,61.5,0.0,3.8,0.0,0.0,0.0,0.0,7957.8,4466.1,1496.2,1995.5,947.2,947.2,0.0,6161.2
19:01:52,0.79,1.66,2.20,19,1,18,0,0,34.5,44.8,0.0,10.3,0.0,0.0,10.3,0.0,7957.8,4441.7,1506.0,2010.0,947.2,947.2,0.0,6151.3
19:01:54,0.79,1.66,2.20,19,1,18,0,0,39.3,50.0,0.0,3.6,0.0,0.0,7.1,0.0,7957.8,4398.9,1533.6,2025.3,947.2,947.2,0.0,6123.2
19:01:55,0.79,1.66,2.20,19,1,18,0,0,25.8,48.4,0.0,22.6,0.0,0.0,3.2,0.0,7957.8,4350.0,1566.2,2041.6,947.2,947.2,0.0,6090.4
19:01:56,1.04,1.70,2.21,19,1,18,0,0,32.0,56.0,0.0,8.0,0.0,0.0,4.0,0.0,7957.8,4305.9,1595.5,2056.3,947.2,947.2,0.0,6060.7
19:01:57,1.04,1.70,2.21,19,1,18,0,0,37.5,46.9,0.0,9.4,0.0,0.0,6.2,0.0,7957.8,4308.5,1580.0,2069.2,947.2,947.2,0.0,6075.8
19:01:58,1.04,1.70,2.21,19,1,18,0,0,28.6,60.7,0.0,3.6,0.0,0.0,7.1,0.0,7957.8,4308.8,1563.3,2085.7,947.2,947.2,0.0,6092.4
19:02:00,1.04,1.70,2.21,19,1,18,0,0,53.8,30.8,0.0,7.7,0.0,0.0,7.7,0.0,7957.8,4279.8,1575.8,2102.1,947.2,947.2,0.0,6079.6
19:02:01,1.12,1.70,2.21,19,1,18,0,0,40.0,48.0,0.0,8.0,0.0,0.0,4.0,0.0,7957.8,4237.7,1601.2,2118.8,947.2,947.2,0.0,6054.0
19:02:02,1.12,1.70,2.21,19,1,18,0,0,29.6,44.4,0.0,18.5,0.0,0.0,7.4,0.0,7957.8,4201.7,1624.6,2131.4,947.2,947.2,0.0,6030.2
19:02:03,1.12,1.70,2.21,20,1,19,0,0,35.7,42.9,0.0,10.7,0.0,0.0,10.7,0.0,7957.8,4154.1,1658.5,2145.2,947.2,947.2,0.0,5996.0
19:02:04,1.12,1.70,2.21,20,1,19,0,0,30.8,53.8,0.0,3.8,0.0,0.0,11.5,0.0,7957.8,4111.9,1685.6,2160.2,947.2,947.2,0.0,5968.6
19:02:06,1.51,1.77,2.23,20,1,19,0,0,41.9,45.2,0.0,6.5,0.0,0.0,6.5,0.0,7957.8,4125.5,1657.6,2174.7,947.2,947.2,0.0,5996.3
19:02:07,1.51,1.77,2.23,20,1,19,0,0,55.6,37.0,0.0,0.0,0.0,0.0,7.4,0.0,7957.8,4141.0,1628.6,2188.1,947.2,947.2,0.0,6025.0
19:02:08,1.51,1.77,2.23,20,1,19,0,0,41.4,37.9,0.0,13.8,0.0,0.0,6.9,0.0,7957.8,4112.4,1637.2,2208.2,947.2,947.2,0.0,6016.1
19:02:09,1.51,1.77,2.23,20,1,19,0,0,38.5,42.3,0.0,11.5,0.0,0.0,7.7,0.0,7957.8,4072.6,1661.2,2224.0,947.2,947.2,0.0,5991.8
19:02:10,2.19,1.91,2.27,20,1,19,0,0,41.4,44.8,0.0,10.3,0.0,0.0,3.4,0.0,7957.8,4030.2,1686.2,2241.3,947.2,947.2,0.0,5966.4
19:02:12,2.19,1.91,2.27,20,1,19,0,0,32.1,46.4,0.0,10.7,0.0,0.0,10.7,0.0,7957.8,3992.1,1708.7,2256.9,947.2,947.2,0.0,5943.6
19:02:13,2.19,1.91,2.27,20,1,19,0,0,46.2,38.5,0.0,11.5,0.0,0.0,3.8,0.0,7957.8,3956.3,1732.5,2269.0,947.2,947.2,0.0,5919.6
19:02:14,2.19,1.91,2.27,20,1,19,0,0,41.4,41.4,0.0,10.3,0.0,0.0,6.9,0.0,7957.8,3950.6,1722.1,2285.1,947.2,947.2,0.0,5929.7
19:02:15,2.19,1.91,2.27,20,1,19,0,0,40.0,40.0,0.0,10.0,0.0,0.0,10.0,0.0,7957.8,3963.3,1692.2,2302.3,947.2,947.2,0.0,5959.2
19:02:16,2.42,1.96,2.29,20,1,19,0,0,42.3,42.3,0.0,7.7,0.0,0.0,7.7,0.0,7957.8,3960.5,1677.0,2320.3,947.2,947.2,0.0,5974.1
19:02:18,2.42,1.96,2.29,20,1,19,0,0,34.8,52.2,0.0,4.3,0.0,0.0,8.7,0.0,7957.8,3934.5,1689.9,2333.3,947.2,947.2,0.0,5960.9
19:02:19,2.42,1.96,2.29,20,1,19,0,0,44.4,40.7,0.0,11.1,0.0,0.0,3.7,0.0,7957.8,3911.5,1702.1,2344.2,947.2,947.2,0.0,5948.5
19:02:20,2.42,1.96,2.29,20,1,19,0,0,28.6,42.9,0.0,21.4,0.0,0.0,7.1,0.0,7957.8,3872.9,1719.5,2365.4,947.2,947.2,0.0,5930.9
19:02:21,2.70,2.03,2.31,20,1,19,0,0,25.9,51.9,0.0,14.8,0.0,0.0,7.4,0.0,7957.8,3842.0,1735.6,2380.2,947.2,947.2,0.0,5914.3
19:02:22,2.70,2.03,2.31,20,1,19,0,0,41.9,35.5,0.0,12.9,0.0,0.0,9.7,0.0,7957.8,3806.8,1752.5,2398.4,947.2,947.2,0.0,5897.1
19:02:24,2.70,2.03,2.31,20,1,19,0,0,40.7,44.4,0.0,7.4,0.0,0.0,7.4,0.0,7957.8,3785.7,1758.1,2413.9,947.2,947.2,0.0,5891.1
19:02:25,2.70,2.03,2.31,20,1,19,0,0,44.8,48.3,0.0,3.4,0.0,0.0,3.4,0.0,7957.8,3784.2,1744.7,2428.9,947.2,947.2,0.0,5904.3
19:02:26,3.05,2.11,2.33,20,1,19,0,0,33.3,44.4,0.0,18.5,0.0,0.0,3.7,0.0,7957.8,3790.3,1722.6,2444.9,947.2,947.2,0.0,5926.0
19:02:27,3.05,2.11,2.33,20,1,19,0,0,29.6,48.1,0.0,14.8,0.0,0.0,7.4,0.0,7957.8,3761.3,1739.3,2457.2,947.2,947.2,0.0,5909.2
19:02:28,3.05,2.11,2.33,20,1,19,0,0,34.5,48.3,0.0,6.9,0.0,0.0,10.3,0.0,7957.8,3725.6,1757.1,2475.0,947.2,947.2,0.0,5890.9
19:02:29,3.05,2.11,2.33,20,1,19,0,0,39.4,45.5,0.0,6.1,0.0,0.0,9.1,0.0,7957.8,3686.2,1774.9,2496.7,947.2,947.2,0.0,5872.7
19:02:31,3.04,2.13,2.33,20,1,19,0,0,37.0,40.7,0.0,14.8,0.0,0.0,7.4,0.0,7957.8,3644.9,1795.0,2517.9,947.2,947.2,0.0,5852.2
19:02:32,3.04,2.13,2.33,20,1,19,0,0,39.3,46.4,0.0,10.7,0.0,0.0,3.6,0.0,7957.8,3640.5,1784.3,2533.0,947.2,947.2,0.0,5862.5
19:02:33,3.04,2.13,2.33,20,1,19,0,0,32.1,57.1,0.0,7.1,0.0,0.0,3.6,0.0,7957.8,3648.0,1762.5,2547.3,947.2,947.2,0.0,5884.1
19:02:34,3.04,2.13,2.33,20,1,19,0,0,35.5,35.5,0.0,16.1,0.0,0.0,12.9,0.0,7957.8,3646.0,1750.8,2560.9,947.2,947.2,0.0,5895.5
19:02:35,3.12,2.16,2.34,20,1,19,0,0,41.7,37.5,16.7,4.2,0.0,0.0,0.0,0.0,7957.8,3609.1,1768.2,2580.5,947.2,947.2,0.0,5877.6
19:02:37,3.12,2.16,2.34,20,1,19,0,0,7.8,23.5,3.9,64.7,0.0,0.0,0.0,0.0,7957.8,3566.3,1803.3,2588.1,947.2,947.2,0.0,5842.5
19:02:38,3.12,2.16,2.34,20,1,19,0,0,43.5,47.8,0.0,4.3,0.0,0.0,4.3,0.0,7957.8,3576.6,1779.2,2601.9,947.2,947.2,0.0,5865.5
19:02:39,3.12,2.16,2.34,20,1,19,0,0,38.5,38.5,0.0,15.4,0.0,0.0,7.7,0.0,7957.8,3541.5,1793.7,2622.5,947.2,947.2,0.0,5850.7
19:02:41,3.27,2.21,2.36,20,1,19,0,0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7957.8,3515.1,1805.2,2637.4,947.2,947.2,0.0,5839.0
19:02:42,3.27,2.21,2.36,20,1,19,0,0,37.0,51.9,0.0,0.0,0.0,0.0,11.1,0.0,7957.8,3526.1,1778.9,2652.8,947.2,947.2,0.0,5864.8
19:02:43,3.27,2.21,2.36,20,1,19,0,0,25.8,51.6,0.0,12.9,0.0,0.0,9.7,0.0,7957.8,3509.5,1776.4,2671.9,947.2,947.2,0.0,5867.0
19:02:44,3.27,2.21,2.36,20,1,19,0,0,42.9,39.3,0.0,10.7,0.0,0.0,7.1,0.0,7957.8,3474.2,1790.7,2692.9,947.2,947.2,0.0,5852.2
19:02:45,3.97,2.37,2.41,20,1,19,0,0,31.0,44.8,0.0,13.8,0.0,0.0,10.3,0.0,7957.8,3442.3,1805.0,2710.4,947.2,947.2,0.0,5837.6
19:02:47,3.97,2.37,2.41,20,1,19,0,0,33.3,45.8,0.0,16.7,0.0,0.0,4.2,0.0,7957.8,3403.5,1826.0,2728.2,947.2,947.2,0.0,5816.2
19:02:48,3.97,2.37,2.41,20,2,18,0,0,34.6,38.5,0.0,23.1,0.0,0.0,3.8,0.0,7957.8,3391.2,1819.3,2747.3,947.2,947.2,0.0,5822.5
19:02:49,3.97,2.37,2.41,20,1,19,0,0,37.9,51.7,0.0,6.9,0.0,0.0,3.4,0.0,7957.8,3382.0,1812.9,2762.8,947.2,947.2,0.0,5828.7
19:02:50,3.97,2.37,2.41,20,1,19,0,0,28.6,50.0,0.0,14.3,0.0,0.0,7.1,0.0,7957.8,3363.5,1810.5,2783.8,947.2,947.2,0.0,5830.7
19:02:51,3.89,2.38,2.41,20,1,19,0,0,34.5,41.4,0.0,17.2,0.0,0.0,6.9,0.0,7957.8,3328.4,1824.3,2805.0,947.2,947.2,0.0,5816.5
19:02:52,3.89,2.38,2.41,20,1,19,0,0,32.3,51.6,0.0,9.7,0.0,0.0,6.5,0.0,7957.8,3288.1,1843.2,2826.5,947.2,947.2,0.0,5797.2
19:02:54,3.89,2.38,2.41,20,1,19,0,0,37.9,48.3,0.0,6.9,0.0,0.0,6.9,0.0,7957.8,3279.8,1832.9,2845.1,947.2,947.2,0.0,5807.1
19:02:55,3.89,2.38,2.41,20,1,19,0,0,53.6,32.1,0.0,7.1,0.0,0.0,7.1,0.0,7957.8,3271.8,1821.6,2864.4,947.2,947.2,0.0,5818.0
19:02:56,3.82,2.39,2.42,20,1,19,0,0,29.6,44.4,0.0,14.8,0.0,0.0,11.1,0.0,7957.8,3255.8,1817.5,2884.5,947.2,947.2,0.0,5821.6
19:02:57,3.82,2.39,2.42,20,2,18,0,0,38.5,42.3,0.0,15.4,0.0,0.0,3.8,0.0,7957.8,3216.0,1837.3,2904.4,947.2,947.2,0.0,5801.4
19:02:58,3.82,2.39,2.42,20,1,19,0,0,41.9,48.4,0.0,9.7,0.0,0.0,0.0,0.0,7957.8,3288.8,1759.8,2909.2,947.2,947.2,0.0,5879.0
19:02:59,3.82,2.39,2.42,20,1,19,0,0,41.4,48.3,0.0,3.4,0.0,0.0,6.9,0.0,7957.8,3333.4,1705.5,2918.9,947.2,947.2,0.0,5933.2
19:03:01,3.92,2.43,2.43,20,1,19,0,0,44.8,44.8,0.0,6.9,0.0,0.0,3.4,0.0,7957.8,3352.3,1673.1,2932.3,947.2,947.2,0.0,5965.2
19:03:02,3.92,2.43,2.43,20,1,19,0,0,19.2,53.8,0.0,19.2,0.0,0.0,7.7,0.0,7957.8,3369.6,1633.7,2954.5,947.2,947.2,0.0,6004.3
19:03:03,3.92,2.43,2.43,20,1,19,0,0,29.6,44.4,0.0,14.8,0.0,0.0,11.1,0.0,7957.8,3335.2,1648.3,2974.3,947.2,947.2,0.0,5989.2
19:03:04,3.92,2.43,2.43,20,1,19,0,0,29.6,48.1,0.0,11.1,0.0,0.0,11.1,0.0,7957.8,3308.6,1649.4,2999.7,947.2,947.2,0.0,5987.7
19:03:05,3.84,2.44,2.44,20,1,19,0,0,41.7,45.8,0.0,4.2,0.0,0.0,8.3,0.0,7957.8,3290.8,1644.4,3022.5,947.2,947.2,0.0,5992.3
19:03:07,3.84,2.44,2.44,20,1,19,0,0,41.4,41.4,0.0,10.3,0.0,0.0,6.9,0.0,7957.8,3275.6,1641.0,3041.2,947.2,947.2,0.0,6002.0
19:03:08,3.84,2.44,2.44,20,1,19,0,0,40.7,51.9,0.0,3.7,0.0,0.0,3.7,0.0,7957.8,3239.8,1651.7,3066.3,947.2,947.2,0.0,5990.9
19:03:09,3.84,2.44,2.44,20,1,19,0,0,32.3,51.6,0.0,6.5,0.0,0.0,9.7,0.0,7957.8,3228.2,1642.0,3087.6,947.2,947.2,0.0,6000.3
19:03:10,3.84,2.44,2.44,20,1,19,0,0,30.3,51.5,0.0,6.1,0.0,0.0,12.1,0.0,7957.8,3224.2,1627.1,3106.4,947.2,947.2,0.0,6014.7
19:03:11,3.77,2.45,2.44,20,1,19,0,0,25.0,56.2,0.0,12.5,0.0,0.0,6.2,0.0,7957.8,3186.8,1640.6,3130.3,947.2,947.2,0.0,6000.7
19:03:13,3.77,2.45,2.44,20,1,19,0,0,35.7,46.4,0.0,10.7,0.0,0.0,7.1,0.0,7957.8,3159.4,1649.1,3149.3,947.2,947.2,0.0,5992.1
19:03:14,3.77,2.45,2.44,20,1,19,0,0,30.8,42.3,0.0,19.2,0.0,0.0,7.7,0.0,7957.8,3132.5,1653.7,3171.6,947.2,947.2,0.0,5986.9
19:03:15,3.77,2.45,2.44,20,1,19,0,0,55.0,40.0,0.0,0.0,0.0,0.0,5.0,0.0,7957.8,3118.0,1652.3,3187.5,947.2,947.2,0.0,5988.1
19:03:16,3.79,2.48,2.45,20,1,19,0,0,13.8,62.1,0.0,6.9,0.0,0.0,17.2,0.0,7957.8,3098.1,1650.4,3209.3,947.2,947.2,0.0,5989.7
19:03:17,3.79,2.48,2.45,20,1,19,0,0,42.9,35.7,0.0,14.3,0.0,0.0,7.1,0.0,7957.8,3073.6,1655.4,3228.8,947.2,947.2,0.0,5984.7
19:03:19,3.79,2.48,2.45,20,1,19,0,0,36.7,43.3,0.0,13.3,0.0,0.0,6.7,0.0,7957.8,3029.9,1673.1,3254.7,947.2,947.2,0.0,5966.9
19:03:20,3.79,2.48,2.45,20,1,19,0,0,34.5,44.8,0.0,13.8,0.0,0.0,6.9,0.0,7957.8,2989.7,1690.9,3277.1,947.2,947.2,0.0,5949.1
19:03:21,3.81,2.50,2.46,20,1,19,0,0,34.5,44.8,0.0,10.3,0.0,0.0,10.3,0.0,7957.8,2958.7,1703.5,3295.6,947.2,947.2,0.0,5936.7
19:03:22,3.81,2.50,2.46,20,3,17,0,0,37.9,44.8,0.0,10.3,0.0,0.0,6.9,0.0,7957.8,2940.7,1700.7,3316.3,947.2,947.2,0.0,5939.2
19:03:23,3.81,2.50,2.46,20,1,19,0,0,30.8,61.5,0.0,3.8,0.0,0.0,3.8,0.0,7957.8,2950.9,1676.0,3330.9,947.2,947.2,0.0,5964.2
19:03:24,3.81,2.50,2.46,20,1,19,0,0,10.3,10.3,0.0,44.8,34.5,0.0,0.0,0.0,7957.8,2960.5,1657.2,3340.0,947.2,947.2,0.0,5982.8
19:03:26,3.58,2.48,2.45,20,1,19,0,0,3.6,3.6,0.0,46.4,46.4,0.0,0.0,0.0,7957.8,2961.5,1656.2,3340.0,947.2,947.2,0.0,5983.9
19:03:27,3.58,2.48,2.45,20,1,19,0,0,28.6,42.9,0.0,14.3,0.0,0.0,14.3,0.0,7957.8,2949.0,1659.4,3349.3,947.2,947.2,0.0,5980.7
19:03:28,3.58,2.48,2.45,20,2,18,0,0,35.7,35.7,0.0,14.3,0.0,0.0,14.3,0.0,7957.8,2907.8,1681.6,3368.4,947.2,947.2,0.0,5958.2
19:03:29,3.58,2.48,2.45,20,1,19,0,0,32.3,35.5,0.0,22.6,0.0,0.0,9.7,0.0,7957.8,2863.1,1699.9,3394.7,947.2,947.2,0.0,5940.2
19:03:30,3.70,2.52,2.46,20,1,19,0,0,41.7,41.7,0.0,16.7,0.0,0.0,0.0,0.0,7957.8,2834.0,1711.8,3412.0,947.2,947.2,0.0,5928.2
19:03:32,3.70,2.52,2.46,20,1,19,0,0,34.6,53.8,0.0,7.7,0.0,0.0,3.8,0.0,7957.8,2810.7,1721.2,3425.9,947.2,947.2,0.0,5918.9
19:03:33,3.70,2.52,2.46,20,1,19,0,0,38.5,46.2,0.0,3.8,0.0,0.0,11.5,0.0,7957.8,2808.3,1712.3,3437.1,947.2,947.2,0.0,5927.8
19:03:34,3.70,2.52,2.46,20,1,19,0,0,59.3,37.0,0.0,0.0,0.0,0.0,3.7,0.0,7957.8,2813.7,1697.4,3446.7,947.2,947.2,0.0,5942.8
19:03:35,3.70,2.52,2.46,20,1,19,0,0,45.8,33.3,0.0,16.7,0.0,0.0,4.2,0.0,7957.8,2811.1,1686.3,3460.4,947.2,947.2,0.0,5953.8
19:03:36,4.04,2.61,2.49,20,1,19,0,0,34.8,39.1,0.0,13.0,0.0,0.0,13.0,0.0,7957.8,2783.2,1695.6,3479.0,947.2,947.2,0.0,5944.4
19:03:37,4.04,2.61,2.49,20,1,19,0,0,37.0,40.7,0.0,14.8,0.0,0.0,7.4,0.0,7957.8,2751.3,1708.8,3497.7,947.2,947.2,0.0,5931.2
19:03:39,4.04,2.61,2.49,20,1,19,0,0,21.4,57.1,0.0,14.3,0.0,0.0,7.1,0.0,7957.8,2716.8,1722.5,3518.4,947.2,947.2,0.0,5917.5
19:03:40,4.04,2.61,2.49,20,1,19,0,0,32.1,46.4,0.0,14.3,0.0,0.0,7.1,0.0,7957.8,2686.2,1733.2,3538.4,947.2,947.2,0.0,5906.8
19:03:41,4.20,2.67,2.51,20,1,19,0,0,40.7,48.1,0.0,3.7,0.0,0.0,7.4,0.0,7957.8,2674.7,1726.7,3556.3,947.2,947.2,0.0,5913.3
19:03:42,4.20,2.67,2.51,20,1,19,0,0,40.7,44.4,0.0,3.7,0.0,0.0,11.1,0.0,7957.8,2670.4,1715.4,3571.9,947.2,947.2,0.0,5924.6
19:03:43,4.20,2.67,2.51,20,1,19,0,0,30.0,43.3,0.0,13.3,0.0,0.0,13.3,0.0,7957.8,2640.1,1723.1,3594.6,947.2,947.2,0.0,5917.0
19:03:45,4.20,2.67,2.51,20,1,19,0,0,37.0,37.0,0.0,22.2,0.0,0.0,3.7,0.0,7957.8,2608.6,1736.3,3612.9,947.2,947.2,0.0,5903.8
19:03:46,4.02,2.66,2.51,20,1,19,0,0,41.9,41.9,0.0,6.5,0.0,0.0,9.7,0.0,7957.8,2579.7,1743.6,3634.5,947.2,947.2,0.0,5896.4
19:03:47,4.02,2.66,2.51,20,1,19,0,0,46.2,42.3,0.0,7.7,0.0,0.0,3.8,0.0,7957.8,2572.2,1732.3,3653.2,947.2,947.2,0.0,5907.7
19:03:48,4.02,2.66,2.51,20,1,19,0,0,38.5,42.3,0.0,15.4,0.0,0.0,3.8,0.0,7957.8,2547.0,1734.2,3676.5,947.2,947.2,0.0,5905.8
19:03:49,4.02,2.66,2.51,20,1,19,0,0,24.2,54.5,0.0,12.1,0.0,0.0,9.1,0.0,7957.8,2508.3,1749.8,3699.7,947.2,947.2,0.0,5890.3
19:03:50,5.06,2.90,2.59,20,1,19,0,0,37.0,48.1,0.0,11.1,0.0,0.0,3.7,0.0,7957.8,2524.2,1721.4,3712.1,947.2,947.2,0.0,5918.4
19:03:52,5.06,2.90,2.59,20,1,19,0,0,30.0,56.7,0.0,6.7,0.0,0.0,6.7,0.0,7957.8,2576.6,1660.7,3720.5,947.2,947.2,0.0,5979.5
19:03:53,5.06,2.90,2.59,20,1,19,0,0,42.9,32.1,0.0,14.3,0.0,0.0,10.7,0.0,7957.8,2595.6,1630.3,3731.8,947.2,947.2,0.0,6009.7
19:03:54,5.06,2.90,2.59,20,1,19,0,0,25.8,48.4,0.0,16.1,0.0,0.0,9.7,0.0,7957.8,2552.0,1647.1,3758.6,947.2,947.2,0.0,5993.1
